parameter,word,ipa,description,alternative,source_raw,source_bibtex,comment
meB,kaka,,male ego's older brother,,,,
myB,kaka,,male ego's younger brother,,,,
feB,kaka,,female ego's older brother,,,,
fyB,kaka,,female ego's younger brother,,,,
meZ,kaka,,male ego's older sister,,,,
myZ,kaka,,male ego's younger sister,,,,
feZ,kaka,,female ego's older sister,,,,
fyZ,kaka,,female ego's younger sister,,,,
mF,kama,,male ego's father,,,,
mM,kina,,male ego's mother,,,,
fF,kama,,female ego's father,,,,
fM,kina,,female ego's mother,,,,
mS,alak,,male ego's son,,,,
fS,alak,,female ego's son,,,,
mD,alak,,male ego's daughter,,,,
fD,alak,,female ego's daughter,,,,
mSS,vuvu,,male ego's son's son,,,,
mSD,vuvu,,male ego's son's daughter,,,,
mDS,vuvu,,male ego's daughter's son,,,,
mDD,vuvu,,male ego's daughter's daughter,,,,
fSS,vuvu,,female ego's son's son,,,,
fSD,vuvu,,female ego's son's daughter,,,,
fDS,vuvu,,female ego's daughter's son,,,,
fDD,vuvu,,female ego's daugher's daughter,,,,
mFF,vuvu,,male ego's father‘s father,,,,
mFM,vuvu,,male ego's father's mother,,,,
mMF,vuvu,,male ego's mother's father,,,,
mMM,vuvu,,male ego's mother's mother,,,,
fFF,vuvu,,female ego's father's father,,,,
fFM,vuvu,,female ego's father's mother,,,,
fMF,vuvu,,female ego's mother's father,,,,
fMM,vuvu,,female ego's mother's mother,,,,
meBS,alak,,male ego's older brother's son,,,,
myBS,alak,,male ego's younger brother's son,,,,
meZS,alak,,male ego's older sister's son,,,,
myZS,alak,,male ego's younger sister's son,,,,
meBD,alak,,male ego's older brother's daughter,,,,
myBD,alak,,male ego's younger brother's daughter,,,,
meZD,alak,,male ego's older sister's daughter,,,,
myZD,alak,,male ego's younger sister's daughter,,,,
feBS,alak,,female ego's older brother's son,,,,
fyBS,alak,,female ego's younger brother's son,,,,
feZS,alak,,female ego's older sister's son,,,,
fyZS,alak,,female ego's younger sister's son,,,,
feBD,alak,,female ego's older brother's daughter,,,,
fyBD,alak,,female ego's younger brother's daughter,,,,
feZD,alak,,female ego's older sister's daughter,,,,
fyZD,alak,,female ego's younger sister's daughter,,,,
mFeB,kama,,male ego's father's older brother,,,,
mFyB,kama,,male ego's father's younger brother,,,,
mFeZ,kina,,male ego's father's older sister,,,,
mFyZ,kina,,male ego's father's younger sister,,,,
mMeB,kama,,male ego's mother's older brother,,,,
mMyB,kama,,male ego's mother's younger brother,,,,
mMeZ,kina,,male ego's mother's older sister,,,,
mMyZ,kina,,male ego's mother's younger sister,,,,
fFeB,kama,,female ego's father's older brother,,,,
fFyB,kama,,female ego's father's younger brother,,,,
fFeZ,kina,,female ego's father's older sister,,,,
fFyZ,kina,,female ego's father's younger sister,,,,
fMeB,kama,,female ego's mother's older brother,,,,
fMyB,kama,,female ego's mother's younger brother,,,,
fMeZ,kina,,female ego's mother's older sister,,,,
fMyZ,kina,,female ego's mother's younger sister,,,,
mW,"valau, tsekel",,male ego's wife,,,,
fH,"valau, tsekel",,female ego‘s husband,,,,
mDH,setarheu,,male ego's daughter's husband,,,,
fDH,setarheu,,female ego's daughter's husband,,,,
mSW,setarheu,,male ego's son's wife,,,,
fSW,setarheu,,female ego's son's wife,,,,
mWF,(nil),,male ego's wife's father,,,,
mWM,(nil),,male ego's wife's mother,,,,
mWB,kurhavak,,male ego's wife's brother,,,,
mWZ,kurhavak,,male ego's wife's sister,,,,
fHF,(nil),,female ego's husband's father,,,,
fHM,(nil),,female ego's husband's mother,,,,
fHB,kurhavak,,female ego's husband's brother,,,,
fHZ,kurhavak,,female ego's husband's sister,,,,
mBW,kurhavak,,male ego's brother's wife,,,,
fBW,kurhavak,,female ego's brother's wife,,,,
mZH,kurhavak,,male ego's sister's husband,,,,
fZH,kurhavak,,female ego's sister's husband,,,,
mFBS,kaka,,male ego's father's brother's son,,,,
mFZS,kaka,,male ego's father's sister's son,,,,
mMBS,kaka,,male ego's mother's brother's son,,,,
mMZS,kaka,,male ego's mother's sister's son,,,,
mFBD,kaka,,male ego's father's brother's daughter,,,,
mFZD,kaka,,male ego's father's sister's daughter,,,,
mMBD,kaka,,male ego's mother's brother's daughter,,,,
mMZD,kaka,,male ego's mother's sister's daughter,,,,
fFBS,kaka,,female ego's father's brother's son,,,,
fFZS,kaka,,female ego's father's sister's son,,,,
fMBS,kaka,,female ego's mother's brother's son,,,,
fMZS,kaka,,female ego's mother's sister's son,,,,
fFBD,kaka,,female ego's father's brother's daughter,,,,
fFZD,kaka,,female ego's father's sister's daughter,,,,
fMBD,kaka,,female ego's mother's brother's daughter,,,,
fMZD,kaka,,female ego's mother's sister's daughter,,,,
